Title,Date,Price,Bedrooms,Link,ZipCode
Prospect Park south - Beautiful 1 Bedroom - H/H included - NO FEE,2020-01-30 20:33,$1850,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-park-south-beautiful/7066257406.html,11218
Large 3 bedroom 2 full bath. No fee,2020-01-30 17:01,$2600,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-3-bedroom-2-full-bath-no/7066139590.html,11218
NO FEE! Luxury 2 BED in South Slope,2020-01-30 16:28,$3800,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-luxury-2-bed-in-south/7066117697.html,11218
LARGE 1 BR_EAST VILLAGE_GREAT DEAL,2020-01-30 16:11,$2650,1br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-large-1-breast-villagegreat/7066105698.html,11218
1 BR/1 bath in ultra quiet & peaceful elevator building,2020-01-30 15:26,$2100,1br - 750ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-br-1-bath-in-ultra-quiet/7066073492.html,11218
**Brand New 2bd Apartment**,2020-01-29 14:20,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-2bd-apartment/7065393484.html,11218
AWEOME DEAL_FLEX 2 BR_IDEAL FOR ROOMMATES 3 ST & AVE A,2020-01-29 13:19,$2650,2br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-aweome-dealflex-2-brideal-for/7065343764.html,11218
Nice large 4 bedroom. No fee,2020-01-29 13:01,$3025,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-nice-large-4-bedroom-no-fee/7065329210.html,11218
Large 1BR w/ Private Balcony in Luxury Bldg w/ Gym+Laundry+Elevator,2020-01-29 12:49,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-1br-private-balcony-in/7065319366.html,11218
Large STUDIO in Doorman/Elevator/Laundry Bldg Close to F/B/Q Trains!,2020-01-29 11:59,$1700,,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-studio-in-doorman/7065277602.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-28 19:50,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7064972613.html,11218
"Beautiful 2 Bedroom - Flatbush/Prospect Park South, Brooklyn - Laundry",2020-01-28 14:27,$1999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bedroom-flatbush/7064758360.html,11218
HOT!!! 3 BEDROOM IN PROSPECT PARK SOUTH!!!,2020-01-28 14:10,$2650,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-3-bedroom-in-prospect-park/7064744594.html,11218
Amazing 4BR 2 Full Bath Apt in Kensington | This place is a Gem!,2020-01-28 10:58,$3199,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-4br-2-full-bath-apt-in/7064586352.html,11218
___RARE SUN WASHED EAST VILL FLOOR THRU 2 BED LOFT___WILL NOT LAST!!!,2020-01-28 09:33,$3795,2br - 1250ft2 - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-rare-sun-washed-east-vill/7064529325.html,11218
I'm Looking for low income studio apartment,2020-01-28 06:45,$900,,https://newyork.craigslist.org/brk/apa/d/brooklyn-im-looking-for-low-income/7064472294.html,11218
4 bed 2 bath AMAZING apartment for rent,2020-01-27 13:36,$3500,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-4-bed-2-bath-amazing-apartment/7064063786.html,11218
"Sunny, Rent-Stabilized Midtown West Studio",2020-01-27 11:58,$2628,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-sunny-rent-stabilized-midtown/7063978693.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-26 12:23,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7063407752.html,11218
"280 E.2St/EV - CD 280, LUX VALUE, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-26 09:52,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-value/7063322992.html,11218
Beautiful Private Duplex 4BR/2ba House,2020-01-25 14:53,$3450,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-private-duplex-4br/7062960723.html,11218
"280 E.2St/EV - CD 280, LUX 1BR, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-25 11:07,$2895,1br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-1br-ss/7062776972.html,11218
"280 E.2St/EV - CD 280, LUX VALUE, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-25 11:06,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-value/7062776537.html,11218
Gorgeous 4 bed 2 bath in a great area! Close to F G Q train,2020-01-24 19:13,$3400,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-4-bed-2-bath-in-great/7062504339.html,11218
Large STUDIO in Doorman/Elevator/Laundry Bldg! 8th Floor w/ Open View!,2020-01-24 17:33,$1700,,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-studio-in-doorman/7062444283.html,11218
South Slope/Greenwood - 2 Bed / 2 Full bath - No fee,2020-01-24 14:52,$2800,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-south-slope-greenwood-2-bed-2/7062326066.html,11218
"Sunny, Rent-Stabilized Midtown West Studio",2020-01-24 13:59,$2628,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-sunny-rent-stabilized-midtown/7062281462.html,11218
Beautiful 2 Bedroom 1 Bathroom Apt for rent,2020-01-24 12:23,$2350,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bedroom-1-bathroom/7062199455.html,11218
Gorgeous 4 bed 2 bath in a great area! Close to F G Q train,2020-01-24 03:44,$3400,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-4-bed-2-bath-in-great/7061995008.html,11218
Beautiful 4 bedroom in Kensington in private 2 family house- 8 rooms!,2020-01-23 18:30,$3199,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-4-bedroom-in/7061833556.html,11218
Gorgeous 4 bed 2 bath in a great area! Close to F G Q train,2020-01-23 14:37,$3400,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-4-bed-2-bath-in-great/7061672157.html,11218
Brooklyn-Kensington 4 Bed / 2 Full Bath NO FEE,2020-01-23 14:07,$2900,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brooklyn-kensington-4-bed-2/7061648686.html,11218
___RARE SUN WASHED EAST VILL FLOOR THRU 2 BED LOFT___WILL NOT LAST!!!,2020-01-23 11:17,$3795,2br - 1250ft2 - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-rare-sun-washed-east-vill/7061510085.html,11218
"Sunny, Clean Midtown West Studio",2020-01-23 10:48,$2628,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-sunny-clean-midtown-west-studio/7061488487.html,11218
KENSINGTON NO FEE 1 BR APARTMENT18TH AVE OCEAN PARKWAY,2020-01-22 18:23,$1800,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-kensington-no-fee-1-br/7061193606.html,11218
NO FEE! MASSIVE 2 BED BEAMING WITH NATURAL LIGHT IN PRIME KENSINGTON!,2020-01-22 17:55,$2466,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-massive-2-bed-beaming/7061176557.html,11218
Exquisite 1 bedroom with Balcony! Gym! Laundry! Kensington,2020-01-22 17:40,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-exquisite-1-bedroom-with/7061166526.html,11218
**MASSIVE** 2 BED - QUIET STREET NEAR THE PARK!,2020-01-22 16:18,$2466,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-2-bed-quiet-street/7061110656.html,11218
Amazing 4BR 2 Full Bath Apt in Kensington | This place is a Gem!,2020-01-22 16:05,$3200,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-4br-2-full-bath-apt-in/7061101500.html,11218
Amazing 4BR 2 Full Bath Apt in Kensington | This place is a Gem!,2020-01-22 13:48,$3195,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-4br-2-full-bath-apt-in/7060994972.html,11218
*!WOW!*STUDIO**PRIME LOCATION ON PROSPECT PARK!*TRAINS,2020-01-22 13:12,$1850,,https://newyork.craigslist.org/brk/apa/d/brooklyn-wowstudioprime-location-on/7060964870.html,11218
HOT!!! 3 BEDROOM IN PROSPECT PARK SOUTH!!!,2020-01-22 13:04,$2650,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-3-bedroom-in-prospect-park/7060958601.html,11218
HOT!! NO FEE!! 2 BEDROOM IN PROSPECT PARK SOUTH!!,2020-01-22 13:03,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-no-fee-2-bedroom-in/7060957567.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-22 13:00,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7060954951.html,11218
Large STUDIO in Doorman/Elevator/Laundry Bldg! 8th Floor w/ Open View!,2020-01-22 12:30,$1700,,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-studio-in-doorman/7060930174.html,11218
KENSINGTON 2BR UNIT W/BALCONY ROOMMATES WELCOME! EVERYTHING INCLUDED,2020-01-21 11:53,$2000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-kensington-2br-unit-balcony/7060245817.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-21 11:32,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7060229526.html,11218
___RARE SUN WASHED EAST VILL FLOOR THRU 2 BED LOFT___WILL NOT LAST!!!,2020-01-21 11:19,$3850,2br - 1250ft2 - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-rare-sun-washed-east-vill/7060219144.html,11218
"Uniquly Massive Duplex Apartment, one you'll only see a few of",2020-01-20 19:18,$3399,4br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-uniquly-massive-duplex/7059921032.html,11218
**_____!!__LARGE_&_BRIGHT__!!______STUDIO__Apt__+__Laundry/Elevator_**,2020-01-20 17:14,$1700,600ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-largebrightstudioaptlaundry/7059842318.html,11218
HOT!! NO FEE!! 2 BEDROOM IN PROSPECT PARK SOUTH!!,2020-01-19 17:54,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-no-fee-2-bedroom-in/7059219631.html,11218
HOT!!! 3 BEDROOM IN PROSPECT PARK SOUTH!!!,2020-01-19 17:53,$2650,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-hot-3-bedroom-in-prospect-park/7059219143.html,11218
Luxury 1 bedroom with balcony. No fee,2020-01-19 11:52,$2150,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-1-bedroom-with-balcony/7058996156.html,11218
"280 E.2St/EV - CD 280, LUX VALUE, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-19 09:20,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-value/7058923212.html,11218
"Rare opportunity 2 floor, 4 bed/2 bath top Duplex in private home in Kensington",2020-01-18 14:05,$3199,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-rare-opportunity-2-floor-4-bed/7058550858.html,11218
"280 E.2St/EV - CD 280, LUX 1BR, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-18 10:49,$2850,1br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-1br-ss/7058394113.html,11218
"280 E.2St/EV - CD 280, LUX VALUE, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-18 10:49,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-value/7058393669.html,11218
Exquisite 1 bedroom with Balcony! Gym! Laundry! Kensington,2020-01-17 15:56,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-exquisite-1-bedroom-with/7058009770.html,11218
2 Bdr. Across from Prospect Park,2020-01-17 14:46,$2700,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bdr-across-from-prospect-park/7057955496.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-17 14:18,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7057932423.html,11218
"Large, L-shaped studio near Cortelyou Rd",2020-01-17 14:05,$1495,550ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-shaped-studio-near/7057921490.html,11218
NO FEE! MASSIVE 2 BED BEAMING WITH NATURAL LIGHT IN PRIME KENSINGTON!,2020-01-16 17:22,$2466,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-massive-2-bed-beaming/7057425686.html,11218
AWESOME DEAL $1500,2020-01-16 16:04,$1500,,https://newyork.craigslist.org/brk/apa/d/brooklyn-awesome-deal-1500/7057371798.html,11218
Sunny 2 bedroom apartment 1 block from Prospect Park,2020-01-16 14:18,$1780,2br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-2-bedroom-apartment-1/7057290626.html,11218
Beautiful 2 BR Apartment In Prospect Park South Available *NO FEE*,2020-01-16 13:07,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-br-apartment-in/7057232498.html,11218
KENSINGTON 2BR UNIT W/BALCONY ROOMMATES WELCOME! EVERYTHING INCLUDED,2020-01-16 11:59,$2000,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-kensington-2br-unit-balcony/7057175926.html,11218
"unbelievable 2 floor, 4 bed/2 bath top Duplex in private home in Kensington",2020-01-16 09:51,$3450,4br - 1700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-unbelievable-2-floor-4-bed-2/7057082202.html,11218
Exquisite 1 bedroom with Balcony! Gym! Laundry! Kensington,2020-01-15 18:41,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-exquisite-1-bedroom-with/7056840634.html,11218
Large luxury 1 bedroom. No fee,2020-01-15 18:38,$1650,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-luxury-1-bedroom-no-fee/7056839027.html,11218
Newly Renovated 3 BR Basement Apartment,2020-01-15 12:48,$2700,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-3-br-basement/7056582620.html,11218
Prospect Park south - Beautiful 1 Bedroom - H/H included - NO FEE,2020-01-14 17:59,$1850,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-park-south-beautiful/7056177283.html,11218
"Beautiful 2 Bedroom - Flatbush/Prospect Park South, Brooklyn - Laundry",2020-01-14 17:58,$1999,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bedroom-flatbush/7056176524.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-14 12:02,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7055902411.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-13 15:44,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7055427824.html,11218
$2200 True 2br on top floor - You'll never want to leave!,2020-01-13 11:05,$2200,2br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2200-true-2br-on-top-floor/7055193479.html,11218
Large new 1 bedroom. No fee,2020-01-13 10:30,$1650,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-new-1-bedroom-no-fee/7055166373.html,11218
Exquisite 1 bedroom with Balcony! Gym! Laundry! Kensington,2020-01-12 10:05,$2395,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-exquisite-1-bedroom-with/7054594634.html,11218
"280 E.2St/EV - CD 280, LUX VALUE, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-12 09:46,$2550,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-value/7054587020.html,11218
"280 E.2St/EV - CD 280, LUX 1BR, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-11 10:17,$2850,1br - ,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-1br-ss/7054021801.html,11218
"280 E.2St/EV - CD 280, LUX VALUE, SS/Kit, Gym, OH SAT/SUN 3-5, No Fee",2020-01-11 10:16,$2595,,https://newyork.craigslist.org/mnh/apa/d/brooklyn-280-e2st-ev-cd-280-lux-value/7054021456.html,11218
4 bed room for rent,2020-01-10 23:30,$3475,4br - 1900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-4-bed-room-for-rent/7053888305.html,11218
LARGE 1Bed w/ Private Balcony & Gym & Elevator -Kensington,2020-01-10 16:25,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-1bed-private-balcony-gym/7053675196.html,11218
Gorgeous 1 bedroom 1 bath with Private balcony in a LUXURY building,2020-01-09 16:53,$2295,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-1-bedroom-1-bath-with/7053044192.html,11218
